transaction_id,transaction_date,city,neighborhood,property_type,rooms,surface_sqm,floor,total_floors,year_built,is_furnished,amenities_count,amenities_list,lat,lng,sale_price_eur,price_per_sqm_eur,data_source,is_verified
6e4a3f1dtx63a8,2023-01-18,Chisinau,Cricova,STUDIO,0,19.1,8.0,9.0,2014.0,True,5,parking|elevator|balcony|interphone|gas,47.125,28.8624,15172.0,794.35,internal,True
e1485c94txb372,2023-01-18,Chisinau,Codru,APARTMENT,2,67.7,7.0,16.0,1982.0,True,2,balcony|interphone,46.9944,28.7776,39776.0,587.53,internal,True
69a23643txcac7,2023-01-18,Cahul,Dacia,APARTMENT,1,42.7,3.0,9.0,2010.0,False,3,parking|balcony|interphone,45.9219,28.2173,13077.0,306.25,internal,True
6eeb2ec1txbe96,2023-01-18,Balti,Centru,APARTMENT,3,95.3,6.0,9.0,1994.0,True,3,storage|gas|internet,47.0248,28.8332,108075.0,1134.05,internal,True
7faa97c5tx5b64,2023-01-19,Chisinau,Telecentru,APARTMENT,2,60.4,8.0,10.0,2018.0,False,4,balcony|security|interphone|gas,46.9867,28.8623,44519.0,737.07,cadastru,True
4df70c6etx8cec,2023-01-19,Chisinau,Codru,APARTMENT,3,58.3,10.0,10.0,1985.0,True,4,balcony|storage|interphone|gas,46.9897,28.7773,34916.0,598.9,partner,True
fbaefb83txb47b,2023-01-19,Balti,Slobozia,STUDIO,0,41.9,0.0,9.0,1977.0,False,3,parking|storage|gas,47.7513,27.9151,13325.0,318.02,internal,True
906cf4c3tx469c,2023-01-19,Chisinau,Sculeni,APARTMENT,2,69.9,7.0,12.0,1992.0,False,3,elevator|balcony|internet,47.0854,28.8075,41277.0,590.52,cadastru,True
f9f0bc31tx0a1f,2023-01-19,Balti,Slobozia,APARTMENT,2,47.3,1.0,10.0,1976.0,False,5,parking|elevator|balcony|gas|internet,47.7605,27.918,13593.0,287.38,internal,True
e9068c93tx142c,2023-01-19,Balti,Centru,APARTMENT,2,69.3,3.0,10.0,,False,4,balcony|interphone|gas|internet,47.0307,28.8267,80713.0,1164.69,partner,True
f5b3cd31txc486,2023-01-19,Chisinau,Telecentru,STUDIO,0,25.0,1.0,9.0,1978.0,True,4,balcony|storage|gas|internet,46.9879,28.8748,16697.0,667.88,internal,True
e758f823tx4f7b,2023-01-20,Balti,Pamanteni,APARTMENT,2,33.4,1.0,4.0,1979.0,True,4,elevator|balcony|interphone|gas,47.7618,27.9214,12173.0,364.46,partner,True
25a3b4e6tx4da1,2023-01-20,Cahul,Dacia,APARTMENT,2,66.8,1.0,4.0,2023.0,False,4,parking|interphone|gas|internet,45.9173,28.2045,24957.0,373.61,internal,True
ec338cf4tx868c,2023-01-21,Chisinau,Durlesti,APARTMENT,2,33.1,6.0,10.0,,True,5,parking|elevator|garage|interphone|gas,47.0644,28.7694,19561.0,590.97,internal,True
774f568dtx4291,2023-01-21,Chisinau,Centru,HOUSE,5,153.3,0.0,2.0,2014.0,False,5,parking|elevator|balcony|interphone|gas,47.0271,28.8301,116391.0,759.24,internal,True
65cece79tx88b2,2023-01-21,Chisinau,Ciocana,APARTMENT,4,79.7,,5.0,,False,3,parking|interphone|gas,47.009,28.8971,40306.0,505.72,internal,True
5adc3a7ftx1eab,2023-01-21,Straseni,Centru,STUDIO,0,28.8,8.0,10.0,1977.0,False,4,balcony|storage|interphone|gas,47.0238,28.8242,25183.0,874.41,cadastru,True
885109dftxba62,2023-01-21,Chisinau,Telecentru,APARTMENT,3,78.1,10.0,10.0,2018.0,True,5,parking|balcony|garage|gas|internet,46.9951,28.8682,58307.0,746.57,internal,True
1bc3e068txdaef,2023-01-21,Balti,Slobozia,APARTMENT,1,119.8,4.0,4.0,2002.0,True,6,parking|elevator|balcony|security|interphone|gas,47.7571,27.9263,41729.0,348.32,internal,True
569e0773tx52ec,2023-01-22,Chisinau,Cricova,APARTMENT,2,60.9,2.0,5.0,2012.0,False,5,parking|balcony|storage|interphone|gas,47.1313,28.8553,43642.0,716.62,partner,True
d50c3b5ctx3ed3,2023-01-22,Straseni,Centru,HOUSE,5,105.4,0.0,2.0,,True,4,parking|interphone|gas|internet,47.0153,28.8276,83364.0,790.93,internal,True
9ce1c100tx2fa4,2023-01-22,Chisinau,Rascani,HOUSE,5,138.7,1.0,2.0,1961.0,False,4,balcony|garage|gas|internet,47.0415,28.8257,67103.0,483.8,partner,True
20c2ba52tx86b0,2023-01-22,Balti,Pamanteni,HOUSE,5,165.9,0.0,2.0,1964.0,False,4,balcony|security|interphone|gas,47.7725,27.9294,43932.0,264.81,internal,False
1b1282f1txee78,2023-01-23,Cahul,Centru,STUDIO,0,34.1,5.0,9.0,2002.0,True,3,elevator|interphone|gas,47.0162,28.8378,36398.0,1067.39,internal,True
338615e8tx1e38,2023-01-23,Chisinau,Buiucani,APARTMENT,3,60.1,0.0,9.0,2008.0,True,3,parking|elevator|gas,47.0419,28.7946,54896.0,913.41,internal,True
736d5435tx117b,2023-01-23,Chisinau,Botanica,APARTMENT,2,34.7,0.0,4.0,1984.0,True,5,balcony|storage|interphone|gas|internet,46.9946,28.8522,24575.0,708.21,internal,True
0101dfaetx32bd,2023-01-24,Balti,Pamanteni,APARTMENT,1,91.7,3.0,,2007.0,True,5,parking|balcony|security|interphone|gas,47.7724,27.9208,35842.0,390.86,partner,True
b07f5b46tx5228,2023-01-24,Chisinau,Sculeni,HOUSE,3,78.4,0.0,3.0,2000.0,True,6,elevator|balcony|security|interphone|gas|internet,47.0755,28.8023,51854.0,661.4,internal,False
3c5caa41tx3879,2023-01-24,Chisinau,Codru,APARTMENT,3,79.7,6.0,9.0,1982.0,True,7,parking|elevator|balcony|storage|interphone|gas|internet,46.9995,28.7734,51260.0,643.16,partner,True
4debea6etx4278,2023-01-25,Chisinau,Buiucani,STUDIO,0,40.0,4.0,10.0,1993.0,True,3,storage|interphone|gas,47.042,28.7919,40050.0,1001.25,partner,False
85c85fb8tx61dd,2023-01-25,Chisinau,Centru,APARTMENT,3,61.2,5.0,9.0,2016.0,True,5,parking|balcony|security|interphone|gas,47.0231,28.8351,79486.0,1298.79,partner,False
55ecc716tx6dee,2023-01-25,Chisinau,Sculeni,APARTMENT,1,40.8,,5.0,2005.0,False,3,parking|balcony|internet,47.073,28.7943,22769.0,558.06,partner,True
45d2680ftx9f46,2023-01-26,Chisinau,Centru,APARTMENT,1,49.2,5.0,9.0,1984.0,False,3,elevator|interphone|gas,47.016,28.8427,53362.0,1084.59,internal,True
d892b7fetx07f2,2023-01-26,Chisinau,Telecentru,APARTMENT,3,66.1,4.0,5.0,1960.0,True,3,parking|elevator|interphone,46.9927,28.881,34639.0,524.04,internal,True
f1635349txa79c,2023-01-26,Chisinau,Centru,APARTMENT,2,58.4,,5.0,2014.0,True,4,elevator|balcony|interphone|gas,47.0238,28.8259,53694.0,919.42,partner,True
83d5b567tx254a,2023-01-26,Chisinau,Codru,STUDIO,0,46.9,2.0,4.0,2000.0,True,4,parking|elevator|balcony|internet,47.0036,28.7757,30452.0,649.3,partner,True
5c213427tx94cb,2023-01-27,Chisinau,Ciocana,HOUSE,4,41.4,0.0,2.0,,True,2,parking|balcony,47.0027,28.8877,23929.0,578.0,internal,True
79bb4d27txcfb1,2023-01-27,Chisinau,Botanica,APARTMENT,3,71.4,7.0,12.0,1994.0,False,4,parking|balcony|gas|internet,46.9962,28.8553,47422.0,664.17,internal,True
ec0b672ctx94fc,2023-01-27,Orhei,Centru,HOUSE,3,146.1,,,1998.0,True,3,interphone|gas|internet,47.024,28.8304,136755.0,936.04,partner,True
62fb4a0etxa919,2023-01-28,Chisinau,Codru,HOUSE,3,103.8,1.0,2.0,1980.0,False,5,elevator|balcony|storage|gas|internet,46.9969,28.7779,53682.0,517.17,partner,True
e08f08c9txa103,2023-01-28,Chisinau,Buiucani,STUDIO,0,28.7,4.0,9.0,1992.0,True,4,parking|elevator|balcony|internet,47.0326,28.7902,23731.0,826.86,internal,True
776699c2txdd60,2023-01-28,Chisinau,Sculeni,APARTMENT,2,55.8,3.0,10.0,2010.0,False,8,parking|elevator|balcony|storage|security|interphone|gas|internet,47.0763,28.8029,37136.0,665.52,internal,True
e252babetxf210,2023-01-28,Chisinau,Telecentru,APARTMENT,4,65.7,2.0,9.0,,False,3,balcony|security|interphone,46.9951,28.8741,38151.0,580.68,internal,True
7354a541txfa7b,2023-01-28,Chisinau,Centru,APARTMENT,2,78.7,4.0,10.0,1979.0,True,6,balcony|garage|storage|interphone|gas|internet,47.0343,28.8322,65004.0,825.97,internal,True
5463a6fftx96d3,2023-02-01,Chisinau,Codru,HOUSE,1,109.7,1.0,1.0,2020.0,True,6,parking|elevator|balcony|storage|interphone|internet,46.9874,28.7797,68460.0,624.07,internal,True
6537c025tx3d34,2023-02-01,Chisinau,Buiucani,HOUSE,6,139.8,0.0,3.0,2015.0,True,4,parking|balcony|interphone|gas,47.036,28.7968,103150.0,737.84,internal,True
9af1da68txf093,2023-02-01,Balti,Centru,APARTMENT,3,74.6,7.0,9.0,,True,2,parking|gas,47.0219,28.8413,77996.0,1045.52,internal,False
609560ebtx7cec,2023-02-01,Orhei,Centru,APARTMENT,2,88.1,12.0,12.0,1978.0,True,4,parking|balcony|gas|internet,47.0168,28.8317,91259.0,1035.86,internal,True
bc1bd1ddtx677c,2023-02-01,Chisinau,Botanica,HOUSE,5,83.9,0.0,1.0,1990.0,True,4,elevator|storage|gas|internet,46.9921,28.8514,56294.0,670.97,partner,True
62e80ab8txe4f9,2023-02-01,Chisinau,Buiucani,APARTMENT,3,55.1,,9.0,1962.0,True,4,balcony|garage|gas|internet,47.0323,28.7836,40746.0,739.49,internal,True
9c049416txe651,2023-02-02,Balti,Centru,APARTMENT,3,46.3,0.0,10.0,2016.0,True,5,parking|security|interphone|gas|internet,47.0283,28.8353,45290.0,978.19,internal,True
b0704b78tx7894,2023-02-02,Chisinau,Rascani,APARTMENT,3,68.7,3.0,9.0,2000.0,False,6,parking|elevator|storage|interphone|gas|internet,47.0479,28.8213,45661.0,664.64,cadastru,True
628f3330txce8c,2023-02-03,Balti,Slobozia,APARTMENT,2,56.2,,9.0,2022.0,False,3,elevator|security|interphone,47.7552,27.9187,24368.0,433.59,internal,True
9379ba18txe631,2023-02-04,Balti,Pamanteni,APARTMENT,3,47.4,5.0,12.0,1996.0,False,4,elevator|balcony|garage|gas,47.7672,27.9216,19083.0,402.59,partner,True
e882e64etx9a35,2023-02-04,Balti,Pamanteni,APARTMENT,3,83.1,3.0,10.0,1995.0,True,4,parking|elevator|interphone|gas,47.7681,27.945,36645.0,440.97,internal,True
ff59f4fetx9a1b,2023-02-04,Orhei,Centru,APARTMENT,3,83.3,2.0,9.0,1976.0,True,4,elevator|balcony|interphone|gas,47.0191,28.8293,94800.0,1138.06,internal,True
1cc3ef5ctx334a,2023-02-05,Chisinau,Ciocana,APARTMENT,3,86.7,,5.0,1991.0,True,7,parking|elevator|balcony|garage|interphone|gas|internet,47.0053,28.8863,47218.0,544.61,internal,True
f9d4ec2atx751f,2023-02-05,Balti,Slobozia,APARTMENT,1,84.5,3.0,10.0,2018.0,True,3,balcony|interphone|gas,47.7523,27.9195,31025.0,367.16,internal,True
9ae791e3txe4bc,2023-02-05,Ungheni,Centru,APARTMENT,2,60.7,0.0,5.0,2017.0,True,4,parking|balcony|interphone|internet,47.0212,28.8365,60722.0,1000.36,internal,True
69e090d9tx4fb6,2023-02-07,Orhei,Centru,APARTMENT,2,12.0,3.0,9.0,1977.0,False,5,elevator|balcony|interphone|gas|internet,47.0226,28.8401,10769.0,897.42,internal,False
4358c824tx9b2b,2023-02-07,Chisinau,Buiucani,STUDIO,0,44.3,6.0,9.0,1982.0,False,3,elevator|balcony|gas,47.0424,28.7895,37577.0,848.24,internal,True
52080e29txfa48,2023-02-07,Straseni,Centru,STUDIO,0,34.8,0.0,4.0,1987.0,False,6,elevator|balcony|storage|security|interphone|gas,47.0242,28.8313,38442.0,1104.66,partner,True
de003b8ctx34a9,2023-02-07,Straseni,Centru,HOUSE,5,98.9,1.0,2.0,2021.0,False,3,balcony|interphone|internet,47.0117,28.8263,106024.0,1072.03,partner,True
e33c138etxd35c,2023-02-07,Balti,Slobozia,APARTMENT,4,89.3,2.0,5.0,1970.0,True,6,elevator|balcony|garage|storage|gas|internet,47.7552,27.9242,25038.0,280.38,partner,True
13582533tx5d64,2023-02-07,Chisinau,Rascani,STUDIO,0,53.4,8.0,12.0,2019.0,True,4,balcony|security|interphone|gas,47.0496,,49613.0,929.08,internal,True
1e7532e7tx8e12,2023-02-08,Cahul,Centru,APARTMENT,2,46.1,6.0,9.0,1984.0,False,5,parking|balcony|interphone|gas|internet,47.0217,28.8337,46031.0,998.5,internal,True
919aa853tx61c9,2023-02-08,Chisinau,Buiucani,STUDIO,0,33.6,0.0,5.0,2024.0,False,5,elevator|garage|security|interphone|gas,47.0305,28.7987,37895.0,1127.83,partner,True
d5d142f0txa2a5,2023-02-08,Chisinau,Centru,APARTMENT,2,31.9,1.0,12.0,1991.0,False,4,parking|elevator|balcony|gas,47.0257,28.829,27136.0,850.66,partner,True
40b15bbetx147f,2023-02-08,Chisinau,Durlesti,HOUSE,2,121.3,1.0,2.0,2016.0,False,6,parking|balcony|storage|interphone|gas|internet,47.0607,28.7815,71886.0,592.63,partner,True
9d19818etx79dc,2023-02-08,Chisinau,Botanica,HOUSE,1,95.2,1.0,,2014.0,True,5,parking|balcony|interphone|gas|internet,46.9949,28.8445,63682.0,668.93,partner,True
85aa07a6txd9ce,2023-02-08,Chisinau,Telecentru,APARTMENT,2,64.3,1.0,4.0,1969.0,True,8,parking|elevator|balcony|storage|security|interphone|gas|internet,46.9953,28.8676,30120.0,468.43,partner,True
b2343ebatx3ac7,2023-02-09,Chisinau,Buiucani,APARTMENT,2,39.4,5.0,9.0,,True,5,elevator|garage|storage|gas|internet,47.0332,28.79,34507.0,875.81,internal,True
c0e5dfe1tx7153,2023-02-09,Chisinau,Ciocana,APARTMENT,2,55.8,12.0,16.0,1972.0,False,4,elevator|garage|interphone|gas,47.0111,28.8932,30672.0,549.68,partner,True
5547e96ctx7cf0,2023-02-09,Chisinau,Cricova,APARTMENT,3,55.4,5.0,5.0,1983.0,True,2,gas|internet,47.1347,28.8571,23811.0,429.8,internal,True
2ae2bdbctxa9be,2023-02-09,Chisinau,Centru,APARTMENT,3,79.2,3.0,,2024.0,False,3,balcony|garage|gas,47.0386,28.8251,95910.0,1210.98,cadastru,True
d011c8dbtxf621,2023-02-09,Cahul,Centru,APARTMENT,2,93.9,1.0,10.0,2005.0,True,3,parking|balcony|gas,47.023,28.8314,97794.0,1041.47,partner,True
25775787tx2a1e,2023-02-10,Ungheni,Centru,APARTMENT,5,81.5,2.0,5.0,1957.0,False,4,balcony|security|interphone|gas,47.0224,28.8363,74249.0,911.03,partner,True
f011fceetxa1aa,2023-02-10,Chisinau,Telecentru,HOUSE,5,104.7,1.0,2.0,2007.0,True,3,elevator|interphone|gas,46.9976,28.8745,68807.0,657.18,partner,True
77f37fbetxe1d3,2023-02-10,Orhei,Centru,HOUSE,3,50.0,1.0,1.0,1980.0,True,4,parking|balcony|storage|gas,47.016,28.837,51809.0,1036.18,partner,True
faba6428tx9a42,2023-02-10,Chisinau,Durlesti,APARTMENT,2,87.2,4.0,,2020.0,False,3,balcony|interphone|gas,47.0609,28.7607,74155.0,850.4,internal,True
32b3fb4ftx5394,2023-02-11,Chisinau,Rascani,STUDIO,0,36.9,8.0,9.0,2019.0,False,5,balcony|security|interphone|gas|internet,47.048,28.8235,35285.0,956.23,partner,True
bcc06719txbec2,2023-02-11,Chisinau,Rascani,APARTMENT,1,57.3,2.0,5.0,1961.0,True,3,balcony|storage|interphone,47.0505,28.8138,29472.0,514.35,partner,True
4254cec4tx010e,2023-02-11,Chisinau,Centru,APARTMENT,4,54.8,6.0,9.0,1982.0,True,3,balcony|interphone|internet,47.0204,28.8192,52516.0,958.32,internal,True
e4e218cbtx3d01,2023-02-12,Chisinau,Cricova,APARTMENT,4,30.2,0.0,16.0,2018.0,True,2,parking|balcony,47.1303,28.8674,18746.0,620.73,internal,True
ab9e28ebtx3eb4,2023-02-12,Chisinau,Ciocana,STUDIO,0,29.6,2.0,10.0,,True,2,interphone|internet,47.016,28.888,20740.0,700.68,internal,True
004ad9f0tx8082,2023-02-12,Chisinau,Durlesti,APARTMENT,3,77.2,11.0,12.0,1973.0,True,3,parking|balcony|interphone,47.054,28.7803,54191.0,701.96,internal,True
adb872d9txda41,2023-02-12,Orhei,Centru,APARTMENT,2,89.6,3.0,9.0,2014.0,True,5,elevator|balcony|garage|gas|internet,47.0325,28.8314,82565.0,921.48,internal,True
f0ae3e27tx0eb0,2023-02-12,Orhei,Centru,HOUSE,3,56.0,1.0,2.0,2013.0,True,3,balcony|interphone|gas,47.0246,28.8277,54462.0,972.54,internal,False
85545e2etxf5e1,2023-02-14,Orhei,Centru,STUDIO,0,28.7,7.0,10.0,1975.0,False,6,elevator|balcony|storage|interphone|gas|internet,47.0242,28.8298,25500.0,888.5,internal,True
8a7e938ftxb2e6,2023-02-14,Chisinau,Telecentru,APARTMENT,2,55.2,7.0,9.0,2005.0,True,4,elevator|interphone|gas|internet,46.9928,28.8728,35600.0,644.93,cadastru,True
5663eb0etxae6f,2023-02-14,Chisinau,Ciocana,APARTMENT,2,69.5,,,2007.0,False,4,balcony|interphone|gas|internet,47.0077,28.9019,52335.0,753.02,internal,True
f5c72801tx49d7,2023-02-14,Balti,Centru,APARTMENT,2,58.6,1.0,16.0,2019.0,True,5,elevator|balcony|garage|gas|internet,47.0197,28.8396,63832.0,1089.28,internal,True
e5090fectxe8c6,2023-02-15,Chisinau,Durlesti,APARTMENT,3,82.6,0.0,10.0,1979.0,False,2,balcony|gas,47.0632,28.7743,48884.0,591.82,cadastru,True
e8295333tx5fe1,2023-02-15,Chisinau,Telecentru,APARTMENT,4,39.1,6.0,10.0,2001.0,True,2,elevator|gas,46.9936,28.8663,30351.0,776.24,internal,True
f1b44656txeb7f,2023-02-16,Chisinau,Telecentru,APARTMENT,4,87.1,4.0,9.0,1998.0,True,6,parking|balcony|garage|security|gas|internet,46.9941,28.8727,52585.0,603.73,internal,True
6574615btx592a,2023-02-16,Chisinau,Rascani,APARTMENT,4,59.8,6.0,10.0,2025.0,False,3,parking|balcony|gas,47.0451,28.8214,55546.0,928.86,partner,False
55fda303tx8309,2023-02-16,Chisinau,Centru,APARTMENT,2,50.2,11.0,12.0,2014.0,True,4,elevator|security|gas|internet,47.0197,28.8393,60304.0,1201.27,internal,False
8f9073d2tx0aa7,2023-02-16,Balti,Pamanteni,APARTMENT,3,31.8,9.0,9.0,2000.0,False,3,storage|interphone|gas,47.7703,27.9446,13336.0,419.37,internal,True
eb4fbdbctxa2b4,2023-02-16,Orhei,Centru,APARTMENT,2,65.7,2.0,5.0,2012.0,True,5,elevator|security|interphone|gas|internet,47.02,28.8419,84681.0,1288.9,partner,True
0235526dtx2ba3,2023-02-17,Chisinau,Telecentru,HOUSE,3,77.9,0.0,1.0,1984.0,True,5,parking|elevator|balcony|gas|internet,46.9931,28.8671,39221.0,503.48,internal,True
a8d9ab14tx291d,2023-02-17,Chisinau,Buiucani,APARTMENT,2,75.0,9.0,9.0,2016.0,False,6,elevator|balcony|garage|security|interphone|gas,47.0292,28.7917,90165.0,1202.2,internal,True
1e33dc97txf5b7,2023-02-17,Chisinau,Codru,APARTMENT,4,72.4,9.0,10.0,1979.0,False,4,elevator|security|interphone|gas,47.0031,28.7807,47184.0,651.71,internal,True
67e62491tx79b9,2023-02-17,Chisinau,Centru,APARTMENT,4,66.8,7.0,10.0,1995.0,False,4,elevator|balcony|interphone|gas,47.0166,28.8325,72115.0,1079.57,internal,True
265b2a1ctxf9b1,2023-02-17,Balti,Centru,APARTMENT,3,68.5,4.0,9.0,2008.0,False,4,balcony|storage|security|internet,47.0211,28.8303,83506.0,1219.07,partner,True
3bfcca0dtx3ce2,2023-02-17,Orhei,Centru,HOUSE,4,118.6,0.0,1.0,2023.0,True,6,elevator|balcony|security|interphone|gas|internet,47.0197,28.8344,114577.0,966.08,internal,True
f5e3f4dftx7f96,2023-02-18,Chisinau,Botanica,STUDIO,0,42.3,16.0,16.0,2022.0,True,4,balcony|interphone|gas|internet,46.9865,28.8576,45895.0,1084.99,partner,False
3d4f35b1txc3aa,2023-02-19,Chisinau,Rascani,APARTMENT,1,49.7,10.0,10.0,2018.0,False,4,balcony|interphone|gas|internet,,28.8317,32440.0,652.72,internal,True
026f04a6txdb07,2023-02-19,Chisinau,Centru,APARTMENT,2,65.1,8.0,9.0,2008.0,True,5,elevator|balcony|garage|interphone|gas,47.0214,,76972.0,1182.37,partner,True
2689abdbtx62e6,2023-02-20,Chisinau,Durlesti,STUDIO,0,40.0,8.0,9.0,2016.0,True,5,garage|storage|interphone|gas|internet,47.0634,28.7749,33103.0,827.58,internal,True
690f9fc4tx2f15,2023-02-20,Chisinau,Botanica,APARTMENT,1,52.4,1.0,5.0,1965.0,False,3,balcony|garage|interphone,46.9964,28.8548,31703.0,605.02,internal,True
712660datxefcc,2023-02-20,Chisinau,Botanica,APARTMENT,4,54.7,10.0,10.0,2008.0,False,3,elevator|balcony|interphone,46.9862,28.8513,38264.0,699.52,internal,True
6ee708eftx3611,2023-02-20,Chisinau,Sculeni,APARTMENT,3,35.3,9.0,10.0,2013.0,True,6,balcony|garage|security|interphone|gas|internet,47.0747,28.8128,26762.0,758.13,internal,True
240f434etx2dd9,2023-02-20,Orhei,Centru,APARTMENT,2,76.9,3.0,4.0,2017.0,False,4,elevator|balcony|garage|interphone,47.0263,28.8187,79003.0,1027.35,internal,True
e6725042tx1f65,2023-02-20,Chisinau,Durlesti,HOUSE,4,97.4,1.0,1.0,2005.0,True,3,balcony|interphone|gas,47.0705,28.7679,59843.0,614.4,partner,False
a64182cctx0ed2,2023-02-20,Chisinau,Rascani,APARTMENT,2,35.5,5.0,5.0,1987.0,True,2,elevator|interphone,47.0388,28.8242,25204.0,709.97,partner,True
6a286cd2tx556e,2023-02-21,Chisinau,Telecentru,APARTMENT,3,54.6,7.0,10.0,1987.0,False,5,elevator|balcony|security|interphone|gas,46.9906,28.8651,31475.0,576.47,internal,True
aa142efbtx7978,2023-02-21,Chisinau,Ciocana,APARTMENT,2,71.3,5.0,9.0,2020.0,False,4,elevator|storage|gas|internet,47.0132,28.8826,58962.0,826.96,internal,True
0b1eb1c2tx1081,2023-02-21,Balti,Pamanteni,APARTMENT,2,63.1,3.0,9.0,2018.0,False,5,parking|balcony|interphone|gas|internet,47.7657,27.9398,30583.0,484.68,internal,False
b2bf7c9ctx488d,2023-02-21,Chisinau,Cricova,APARTMENT,1,92.9,11.0,12.0,1955.0,True,5,parking|elevator|interphone|gas|internet,47.1329,28.8639,47737.0,513.85,internal,True
9fdc72c0tx032c,2023-02-21,Chisinau,Centru,APARTMENT,2,63.1,4.0,10.0,1976.0,True,4,elevator|balcony|garage|storage,47.0227,28.8268,66796.0,1058.57,internal,True
86be8abatx85cd,2023-02-21,Cahul,Centru,HOUSE,4,111.9,0.0,1.0,1958.0,False,5,parking|storage|interphone|gas|internet,47.0264,28.8394,69101.0,617.52,internal,True
f1fcd657tx60f7,2023-02-21,Orhei,Centru,APARTMENT,2,77.5,2.0,10.0,2005.0,True,2,parking|storage,47.0334,28.8338,93062.0,1200.8,partner,True
66cc9fe5txf722,2023-02-22,Straseni,Centru,APARTMENT,2,67.1,10.0,10.0,1983.0,True,4,elevator|interphone|gas|internet,47.0211,28.8296,65001.0,968.72,internal,True
e8d9039ftx8504,2023-02-22,Cahul,Dacia,APARTMENT,3,86.6,7.0,9.0,1971.0,False,5,parking|elevator|balcony|interphone|internet,45.9237,28.203,23851.0,275.42,internal,True
9ba83c26tx09cb,2023-02-22,Cahul,Dacia,APARTMENT,1,77.8,10.0,10.0,1989.0,True,2,parking|internet,45.9196,28.2176,20539.0,264.0,internal,True
e996c4dctxe03a,2023-02-23,Chisinau,Ciocana,APARTMENT,2,68.9,9.0,10.0,1959.0,False,3,balcony|gas|internet,47.0155,28.8833,34641.0,502.77,internal,True
a7333565tx86e5,2023-02-23,Chisinau,Buiucani,APARTMENT,1,70.4,6.0,9.0,2022.0,False,5,elevator|balcony|interphone|gas|internet,47.0423,28.7944,64724.0,919.37,internal,True
9188d842tx41ce,2023-02-24,Straseni,Centru,APARTMENT,2,94.0,8.0,10.0,1955.0,False,3,storage|security|gas,47.0249,28.8287,70495.0,749.95,internal,True
22b14a79tx129c,2023-02-24,Chisinau,Ciocana,HOUSE,4,126.3,1.0,2.0,1992.0,False,4,balcony|storage|security|interphone,47.0143,28.8879,67920.0,537.77,internal,True
8be552dctx4f38,2023-02-24,Chisinau,Ciocana,APARTMENT,4,42.4,7.0,9.0,1972.0,False,2,storage|interphone,47.0121,28.8868,22137.0,522.1,internal,True
1ae887fetx75e8,2023-02-25,Chisinau,Buiucani,APARTMENT,2,29.2,3.0,4.0,2018.0,True,4,parking|balcony|gas|internet,47.0384,28.7973,32209.0,1103.05,internal,True
3aaf224atx04de,2023-02-26,Chisinau,Sculeni,APARTMENT,3,60.3,1.0,10.0,1960.0,True,4,elevator|balcony|interphone|gas,47.0765,28.7974,31597.0,524.0,cadastru,True
42456057tx74fe,2023-02-26,Chisinau,Centru,APARTMENT,2,43.4,0.0,10.0,1984.0,False,4,storage|interphone|gas|internet,47.0266,28.8341,35431.0,816.38,internal,True
419902detx2d6c,2023-02-26,Chisinau,Buiucani,APARTMENT,2,62.2,4.0,5.0,1988.0,True,5,elevator|balcony|interphone|gas|internet,47.0332,28.7852,58026.0,932.89,cadastru,True
edf2d5e6txefae,2023-02-27,Chisinau,Sculeni,APARTMENT,4,44.5,0.0,16.0,2015.0,True,3,parking|gas|internet,47.0854,28.8019,30146.0,677.44,internal,True
4d11fc12txc561,2023-02-27,Straseni,Centru,STUDIO,0,44.0,3.0,4.0,2018.0,True,4,parking|garage|interphone|internet,47.0294,28.8395,51356.0,1167.18,internal,True
c2c74a6dtxc45d,2023-02-27,Balti,Slobozia,APARTMENT,2,65.9,4.0,5.0,2023.0,True,4,elevator|balcony|security|gas,47.7484,27.9186,27627.0,419.23,internal,True
84baad2btxaaa9,2023-02-27,Chisinau,Rascani,STUDIO,0,29.6,6.0,9.0,1997.0,True,4,balcony|interphone|gas|internet,47.0559,28.8221,24886.0,840.74,internal,True
3aa1c0fatxc6bd,2023-02-27,Chisinau,Buiucani,HOUSE,5,81.4,0.0,2.0,2005.0,True,4,parking|balcony|storage|gas,47.0401,28.7941,66536.0,817.4,internal,True
fae12bd4tx8d81,2023-02-27,Straseni,Centru,APARTMENT,2,55.7,,,1962.0,True,1,balcony,47.0221,28.841,51412.0,923.02,internal,True
952e9d1btx6158,2023-02-28,Chisinau,Rascani,HOUSE,5,157.5,0.0,2.0,1978.0,False,4,parking|elevator|balcony|storage,47.0519,28.8109,85973.0,545.86,internal,True
4839f44atx4ecc,2023-02-28,Balti,Slobozia,APARTMENT,3,57.7,0.0,4.0,,True,7,parking|balcony|garage|storage|interphone|gas|internet,47.7555,27.9275,19198.0,332.72,internal,True
719b283ctxdfef,2023-02-28,Chisinau,Centru,APARTMENT,3,62.3,7.0,,1984.0,False,4,elevator|balcony|interphone|gas,47.0304,28.8192,52058.0,835.6,internal,False
fbdcbd86tx4fc5,2023-02-28,Straseni,Centru,STUDIO,0,39.1,8.0,10.0,2022.0,False,4,balcony|interphone|gas|internet,47.0233,28.8336,49178.0,1257.75,partner,False
8483c0b8tx0b72,2023-03-01,Chisinau,Sculeni,APARTMENT,2,70.9,0.0,4.0,1982.0,True,5,elevator|balcony|garage|interphone|gas,47.0632,28.7994,44894.0,633.2,internal,True
